country;countryAlt;countryFirstName;countryLastName;countryName;region;score;scoreFirstName;scoreLastName;script;subRegion;topRegion;full_name;gender;source
CN;TW;CN;CN;China;Asia;5.7269523424530195;1.1783592062577997;5.43012632873003;LATIN;Eastern Asia;Asia;guoying wang;m;pubmed
UG;IL;UG;IL;Uganda;Africa;1.6462494918281452;3.4569322241158487;0.4592780536634202;LATIN;Eastern Africa;Africa;ronald wapner;m;pubmed
CD;GB;CD;VN;Congo, Democratic Republic of the;Africa;0.7505827745296241;1.594279286958633;1.9804761990478124;LATIN;Middle Africa;Africa;joel ward;m;pubmed
GB;ZA;GB;VN;United Kingdom of Great Britain and Northern Ireland;Europe;2.231049997478857;2.024264853058992;1.9804761990478124;LATIN;Northern Europe;Europe;heather ward;f;pubmed
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.9349397444425078;2.221503537076888;1.3146199613880951;LATIN;Northern Europe;Europe;joan warren;f;pubmed
PK;PK;PK;PK;Pakistan;Asia;3.2527226683693664;0.16886332588733094;2.7355252455615253;LATIN;Southern Asia;Asia;asra warsi;f;pubmed
GB;LR;CM;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.740086951043468;1.5082740341239451;2.6969421405251905;LATIN;Northern Europe;Europe;patrice watson;u;pubmed
IE;GB;IE;GB;Ireland;Europe;4.237496862981045;3.7976064480559013;2.6969421405251905;LATIN;Northern Europe;Europe;john watson;m;pubmed
GB;GB;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.3760108153324264;1.8957805386335287;2.687852033285365;LATIN;Northern Europe;Europe;deborah watson-jones;f;pubmed
GB;GB;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.670267170407333;2.024264853058992;1.159259343612078;LATIN;Northern Europe;Europe; heather watts;f;pubmed
DE;FR;GB;DE;Germany;Europe;2.096534938209916;1.7929590398981836;2.1906446733064664;LATIN;Western Europe;Europe;wendy weber;f;pubmed
GB;IE;MD;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.6862726028190083;2.4693155641084226;2.4502116022010907;LATIN;Northern Europe;Europe;angela webster;f;pubmed
DE;AT;DE;ET;Germany;Europe;0.6876126496046668;3.0017435197625595;-0.22329935462000872;LATIN;Western Europe;Europe;erich wedam;m;pubmed
IE;GB;IE;GB;Ireland;Europe;4.7821873930694005;4.1056974842163445;1.7178959325234635;LATIN;Northern Europe;Europe;william weeks;m;pubmed
IL;AT;LT;AT;Israel;Asia;1.1576757332614018;0.34660604029967057;1.4667596945646064;LATIN;Western Asia;Asia;saul weiner;m;pubmed
IE;IL;IE;IL;Ireland;Europe;1.9193212852135944;2.6152328454244302;1.3217454828887578;LATIN;Northern Europe;Europe;katie weinger;f;pubmed
IL;GB;CZ;IL;Israel;Asia;1.4589335739209963;0.5793610980926316;2.232909958596621;LATIN;Western Asia;Asia;amy weinstein;f;pubmed
IL;DE;IE;IL;Israel;Asia;3.203491228724507;4.1056974842163445;3.1158400229984986;LATIN;Western Asia;Asia;william weintraub;m;pubmed
DE;DE;IE;DE;Germany;Europe;2.4480290911521903;0.8482945997580641;1.9202472298378035;LATIN;Western Europe;Europe;christopher weis;m;pubmed
IL;IL;MW;IL;Israel;Asia;2.8805561967913373;2.0509415068911494;2.8675766493570487;LATIN;Western Asia;Asia;steven weisbord;m;pubmed
IL;BE;MW;IL;Israel;Asia;1.9158643308643384;2.0509415068911494;1.6102822811874296;LATIN;Western Asia;Asia;steven weisman;m;pubmed
DE;DE;GB;AT;Germany;Europe;1.6315177107773418;2.7657445938783884;1.5835593537943862;LATIN;Western Europe;Europe;stuart weiss;m;pubmed
DE;FR;GB;AT;Germany;Europe;1.565508921864459;0.9606769806065224;1.5835593537943862;LATIN;Western Europe;Europe;lauren weiss;f;pubmed
GB;IE;BI;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.6825686254724983;2.9113586322612472;1.4476568206828058;LATIN;Northern Europe;Europe; gilbert welch;m;pubmed
IE;DE;IE;DE;Ireland;Europe;2.566540853735122;3.9526692695156003;1.651058987730874;LATIN;Northern Europe;Europe;james welker;m;pubmed
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.3267761105600995;2.102312562824018;1.6618207127082285;LATIN;Northern Europe;Europe;philip wells;m;pubmed
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.4663659038656034;2.770844516500372;1.6618207127082285;LATIN;Northern Europe;Europe;brian wells;m;pubmed
CN;CN;TW;CN;China;Asia;3.6025530623683215;-0.0012111532706085189;2.7292759951190986;LATIN;Eastern Asia;Asia;chi pang wen;m;pubmed
DE;CZ;GE;DE;Germany;Europe;2.2332265059659515;3.2880331500388587;2.2384601291044017;LATIN;Western Europe;Europe;david wendler;m;pubmed
CH;DE;GB;CH;Switzerland;Europe;0.9493554864670024;1.9801444112378648;2.3099719350704038;LATIN;Western Europe;Europe;neil wenger;m;pubmed
SE;CZ;GE;SE;Sweden;Europe;3.725342999847425;3.2880331500388587;3.488090175074277;LATIN;Northern Europe;Europe;david wennberg;m;pubmed
DE;IL;IL;DE;Germany;Europe;2.8842965376201057;2.5693328914784943;2.638467058939231;LATIN;Western Europe;Europe;rachel werner;f;pubmed
IE;GB;IE;SE;Ireland;Europe;2.5629903346333087;2.674462320588737;1.3198544798723642;LATIN;Northern Europe;Europe;susan west;f;pubmed
GB;IE;IE;SE;United Kingdom of Great Britain and Northern Ireland;Europe;2.1881022299763524;1.702638058868964;1.3198544798723642;LATIN;Northern Europe;Europe;sheila west;f;pubmed
GB;NL;GB;SE;United Kingdom of Great Britain and Northern Ireland;Europe;2.529761814826508;2.074603476469101;1.3198544798723642;LATIN;Northern Europe;Europe;colin west;m;pubmed
GB;IE;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.00789361167839;2.6121725319932882;0.9247679445791523;LATIN;Northern Europe;Europe;stephen westaby;m;pubmed
GB;IE;;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.3034131004491116;3.0015436308782126;2.702539676096454;LATIN;Northern Europe;Europe;johanna westbrook;f;pubmed
IE;GB;IE;SE;Ireland;Europe;3.2363838028958587;4.1056974842163445;1.8078033893271377;LATIN;Northern Europe;Europe; william wester;m;pubmed
SE;FI;PT;SE;Sweden;Europe;3.633198453972231;2.8258409398289475;3.5520833706595067;LATIN;Northern Europe;Europe;hugo westerlund;m;pubmed
IE;GB;IE;GB;Ireland;Europe;4.04061117890685;2.831301918400432;2.1416093020321867;LATIN;Northern Europe;Europe;kate wheeler;f;pubmed
IE;GB;IE;IE;Ireland;Europe;4.4308030139290935;2.7012080723616085;2.784690122607456;LATIN;Northern Europe;Europe;timothy whelan;m;pubmed
IE;GB;DE;IE;Ireland;Europe;2.579387135897382;3.546902533597984;2.286230091729748;LATIN;Northern Europe;Europe;paul whelton;m;pubmed
IE;GB;SK;GB;Ireland;Europe;3.5559883566063117;5.174761243323028;2.7250196400982034;LATIN;Northern Europe;Europe;peter white;m;pubmed
IE;GB;DE;GB;Ireland;Europe;3.7095961397253214;2.6202756618352203;2.7250196400982034;LATIN;Northern Europe;Europe;richard white;m;pubmed
IE;IL;IL;GB;Ireland;Europe;1.650791876243406;2.5693328914784943;0.4245636385635695;LATIN;Northern Europe;Europe;rachel whitmer;f;pubmed
IE;GB;IE;IE;Ireland;Europe;5.909530626853608;4.761652112434786;3.008888957779228;LATIN;Northern Europe;Europe;mary whooley;f;pubmed
DE;DE;ZM;DE;Germany;Europe;3.3436622181401896;1.9039500584787048;2.8235646675577977;LATIN;Western Europe;Europe;dominic wichmann;m;pubmed
DE;DE;BE;DE;Germany;Europe;3.769555531217779;2.22007906657569;2.9766002123904576;LATIN;Western Europe;Europe;kimberly wiegand;f;pubmed
DE;DE;TR;AT;Germany;Europe;0.9743695640141906;-0.7196228921154612;1.6981405422047862;LATIN;Western Europe;Europe;renda soylemez wiener;f;pubmed
DE;DE;TW;DE;Germany;Europe;2.2435910747954857;1.328391868927182;1.8804585799427809;LATIN;Western Europe;Europe;jeff wiese;m;pubmed
LK;ZW;LK;LK;Sri Lanka;Asia;3.018151621605304;2.3751506559087554;1.0598447324203557;LATIN;Southern Asia;Asia;duminda wijeysundera;m;pubmed
IL;GB;IL;GB;Israel;Asia;3.3163805066222447;2.5693328914784943;1.5231973687706577;LATIN;Western Asia;Asia;rachel wildman;f;pubmed
GB;AT;CH;GB;United Kingdom of Great Britain and Northern Ireland;Europe;0.3434318296539237;2.10843970398044;-0.36837909419441;LATIN;Northern Europe;Europe;denise wilfley;f;pubmed
CH;GB;CH;CH;Switzerland;Europe;2.060868403354102;1.2218945006662736;1.3456531299449714;LATIN;Western Europe;Europe;carole willi;f;pubmed
DE;IE;AT;DE;Germany;Europe;2.729910225833;3.856759419473204;0.4401183212760308;LATIN;Western Europe;Europe;michael wilschanski;m;pubmed
GB;IE;AT;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.3522033798299122;2.6730446392299254;3.1591442063402986;LATIN;Northern Europe;Europe;robert wilson;m;pubmed
GB;LR;GE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.289908382197476;3.2880331500388587;3.1591442063402986;LATIN;Northern Europe;Europe;david wilson;m;pubmed
CN;CN;GB;CN;China;Asia;2.8242808370488253;0.5945497837814429;2.24163751802502;LATIN;Eastern Asia;Asia;lindon wing;m;pubmed
CN;CN;AZ;CN;China;Asia;2.7559628374079903;0.846270735674875;2.24163751802502;LATIN;Eastern Asia;Asia;rena wing;f;pubmed
AT;DE;AT;AT;Austria;Europe;6.240359037013594;5.523497622474125;3.5510541060178085;LATIN;Western Europe;Europe;wolfgang winkelmayer;m;pubmed
DE;DE;AT;DE;Germany;Europe;3.3702943154172416;1.5556728379961775;2.6784653157655947;LATIN;Western Europe;Europe;almut winterstein;f;pubmed
BE;CH;PT;DE;Belgium;Europe;1.114308809045622;0.8164862792757949;0.9413350407561284;LATIN;Western Europe;Europe;tania winzenberg;f;pubmed
IE;GB;AT;GB;Ireland;Europe;2.0061140187643547;2.6730446392299254;0.3543195604863992;LATIN;Northern Europe;Europe;robert wise;m;pubmed
CM;SL;CM;MM;Cameroon;Africa;1.8572638242704016;3.783316642121206;-0.3633133914588923;LATIN;Middle Africa;Africa;joseph wislar;m;pubmed
ES;ZA;ES;PL;Spain;Europe;2.73988018612618;4.579498401470699;0.3169161991045489;LATIN;Southern Europe;Europe;juan wisnivesky;m;pubmed
CH;DE;CH;DE;Switzerland;Europe;2.4948111104450508;2.9472731264352166;1.7579089387258726;LATIN;Western Europe;Europe;daniel witt;m;pubmed
IL;ZA;IL;DE;Israel;Asia;1.6426106862086365;1.5604910347344028;0.7364521767394095;LATIN;Western Asia;Asia;ilan wittstein;m;pubmed
IL;IL;CH;IL;Israel;Asia;3.0733836975533526;3.139790851188645;2.8619063365358324;LATIN;Western Asia;Asia;hans woerle;m;pubmed
AT;DE;AT;AT;Austria;Europe;4.6261103697638815;3.856759419473204;1.9691861538598665;LATIN;Western Europe;Europe;michael wolf;m;pubmed
IL;KR;MW;UA;Israel;Asia;0.7170973850154779;2.0509415068911494;0.9669960102632479;LATIN;Western Asia;Asia;steven woloshin;m;pubmed
LR;IL;MZ;AT;Liberia;Africa;0.32423454463527923;2.8003793118718727;-0.3604176307237037;LATIN;Western Africa;Africa;nelson wolosker;m;pubmed
HK;MY;TW;HK;China, Hong Kong Special Administrative Region;Asia;4.335978063575436;0.4897694306314674;6.163007141099;LATIN;Eastern Asia;Asia;tien yin wong;m;pubmed
HK;MY;TW;HK;China, Hong Kong Special Administrative Region;Asia;5.1323147110874885;-0.07390491260369611;6.163007141099;LATIN;Eastern Asia;Asia;yu-ning wong;f;pubmed
HK;MY;ZM;HK;China, Hong Kong Special Administrative Region;Asia;3.796856942051349;1.2375053118559856;6.163007141099;LATIN;Eastern Asia;Asia;nathan wong;m;pubmed
IE;CN;IE;KR;Ireland;Europe;3.1121143627260075;3.779833212143586;2.75300783674404;LATIN;Northern Europe;Europe;patrick woo;m;pubmed
GB;IE;CD;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.8815288312878313;0.8624831291302371;3.9577748331626763;LATIN;Northern Europe;Europe;alexi wright;f;pubmed
GB;GB;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.2205121349809955;2.6121725319932882;2.6276979184216156;LATIN;Northern Europe;Europe;stephen wroe;m;pubmed
TW;CN;TW;TW;Taiwan;Asia;4.865464433955278;2.2815626819613257;5.001554761448702;LATIN;Eastern Asia;Asia;wen-chih wu;m;pubmed
GB;PL;RW;PL;United Kingdom of Great Britain and Northern Ireland;Europe;0.5951812296766013;1.5813122644232065;1.1433918377636758;LATIN;Northern Europe;Europe;diane wysowski;f;pubmed
CN;CN;CN;CN;China;Asia;4.727162197309958;0.7510630387824307;4.654540306271191;LATIN;Eastern Asia;Asia;qian xiao;u;pubmed
CN;CN;CN;CN;China;Asia;4.3145603235078775;1.5898019627269708;3.0591447699570984;LATIN;Eastern Asia;Asia;mingzhao xing;m;pubmed
IL;IL;AM;IL;Israel;Asia;2.319073073807299;1.7480714505267048;1.8830683389177507;LATIN;Western Asia;Asia;kristine yaffe;f;pubmed
JP;JP;JP;JP;Japan;Asia;4.1172230202816005;2.3994198379052243;3.2865991759521456;LATIN;Eastern Asia;Asia;yoshiji yamada;m;pubmed
CN;CN;UG;CN;China;Asia;3.5205622318007217;3.0815465695191566;3.073993751955297;LATIN;Eastern Asia;Asia;andrew yan;m;pubmed
JP;JP;JP;JP;Japan;Asia;4.394521541252708;3.334574467830953;3.5567982934980846;LATIN;Eastern Asia;Asia;kiyoshi yanagisawa;m;pubmed
IE;LR;IE;LR;Ireland;Europe;3.5366526082967202;4.1056974842163445;2.5699975925110525;LATIN;Northern Europe;Europe;william yancy;m;pubmed
CN;TW;BA;TW;China;Asia;3.4494339642817478;4.4122213364114975;4.835620503112795;LATIN;Eastern Asia;Asia;da yang;m;pubmed
CN;TW;CN;TW;China;Asia;4.873187734486732;0.8073665890398308;4.835620503112795;LATIN;Eastern Asia;Asia;gonghuan yang;m;pubmed
CN;CN;VN;TW;China;Asia;4.715364359653886;0.8782601489646834;4.835620503112795;LATIN;Eastern Asia;Asia;quanhe yang;u;pubmed
GH;IN;TZ;IN;Ghana;Africa;1.6858814200146657;2.377469030766836;0.5783835750506049;LATIN;Western Africa;Africa;veronica yank;f;pubmed
IL;IL;GB;IL;Israel;Asia;2.7986724127709013;1.1477903341584457;2.3291662660939063;LATIN;Western Asia;Asia;jack yanovski;m;pubmed
CN;CI;IE;CI;China;Asia;3.2744142781614785;3.9526692695156003;4.061450736077166;LATIN;Eastern Asia;Asia;james yao;m;pubmed
GB;GB;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.1130486153315933;2.0341331125802617;2.4801622209285137;LATIN;Northern Europe;Europe;lucy yardley;f;pubmed
IE;GB;IE;GB;Ireland;Europe;4.468087141679346;3.7976064480559013;1.807614318069964;LATIN;Northern Europe;Europe;john yates;m;pubmed
TW;CN;AT;TW;Taiwan;Asia;4.695285931209037;2.6730446392299254;4.722944468376206;LATIN;Eastern Asia;Asia;robert yeh;m;pubmed
TW;CN;UG;TW;Taiwan;Asia;3.1490545913118035;2.5545485047049103;4.722944468376206;LATIN;Eastern Asia;Asia;gloria yeh;f;pubmed
JP;JP;JP;JP;Japan;Asia;3.918310021345079;1.8085478041994745;3.5366451790629183;LATIN;Eastern Asia;Asia;yoko yokoyama;u;pubmed
CN;CN;TG;CN;China;Asia;3.42141797488147;-0.8851825618752601;2.491642635439882;LATIN;Eastern Asia;Asia;kol jia yong;f;pubmed
IE;NL;NO;BH;Ireland;Europe;-0.4591944499753023;-0.5012557840689648;0.4958205955074947;LATIN;Northern Europe;Europe;marianne ulcickas yood;f;pubmed
MY;MY;GB;MY;Malaysia;Asia;3.4703675140077084;1.1427200439135003;3.0648077701644056;LATIN;South-Eastern Asia;Asia;jaclyn yoong;f;pubmed
GB;IE;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.7872643023792083;0.8201597163493269;2.5859658974227324;LATIN;Northern Europe;Europe;terry young;m;pubmed
IE;GB;IE;GB;Ireland;Europe;5.369985354690894;4.84380424665778;2.5859658974227324;LATIN;Northern Europe;Europe;bridget young;f;pubmed
IE;GB;IE;GB;Ireland;Europe;4.486822179699251;3.5941056635051694;2.5859658974227324;LATIN;Northern Europe;Europe;annie young;f;pubmed
CN;CN;IE;CN;China;Asia;3.780280984466964;2.4702116015036424;3.400330166223707;LATIN;Eastern Asia;Asia;henry yu;m;pubmed
CN;CN;CN;CN;China;Asia;4.305578248965906;1.778709832391752;3.400330166223707;LATIN;Eastern Asia;Asia;hongjie yu;m;pubmed
PL;PL;AT;PL;Poland;Europe;2.9362174021665752;1.0224500755790196;2.8189964336450988;LATIN;Eastern Europe;Europe;leo zacharski;m;pubmed
IL;PS;GB;IL;Israel;Asia;0.6302752947387074;0.2916351435964496;1.385171512832419;LATIN;Western Asia;Asia;woodie zachry;m;pubmed
PK;PK;GB;PK;Pakistan;Asia;2.6126752111249942;1.9801444112378648;1.6469325594183903;LATIN;Southern Asia;Asia;neil zakai;m;pubmed
CN;CN;CN;CN;China;Asia;3.929158394336477;0.5023026258689386;2.9611062901678498;LATIN;Eastern Asia;Asia;chunliu zhan;m;pubmed
CN;CN;RO;CN;China;Asia;5.799069963656702;0.6508304689079101;6.132125965775441;LATIN;Eastern Asia;Asia;shihai zhang;m;pubmed
CN;CN;JP;CN;China;Asia;5.663410484120617;1.2006847226525457;6.132125965775441;LATIN;Eastern Asia;Asia;fujie zhang;m;pubmed
CN;CN;CN;CN;China;Asia;6.115698876419507;1.0560377591080268;6.132125965775441;LATIN;Eastern Asia;Asia;yuting zhang;f;pubmed
CN;CN;CN;CN;China;Asia;6.130549616564955;1.8777996987651744;6.132125965775441;LATIN;Eastern Asia;Asia;xinzhi zhang;m;pubmed
CN;CN;CY;CN;China;Asia;5.30593231964169;0.6121095212061289;6.132125965775441;LATIN;Eastern Asia;Asia;yiyi zhang;f;pubmed
CN;CN;HK;CN;China;Asia;5.278307808020814;0.9907060793330548;5.318734092180722;LATIN;Eastern Asia;Asia;ying zhao;f;pubmed
CN;CN;CN;CN;China;Asia;4.707890583047063;0.6918385937300593;4.561367591912449;LATIN;Eastern Asia;Asia;jin-ping zheng;m;pubmed
CN;CN;BN;CN;China;Asia;4.882517571724304;3.891586010382893;4.9208886693979546;LATIN;Eastern Asia;Asia;li zhou;f;pubmed
CN;CN;CN;CN;China;Asia;4.890494537698092;1.2492257319664135;4.850909659528071;LATIN;Eastern Asia;Asia;feng-cai zhu;m;pubmed
DE;IL;GE;DE;Germany;Europe;1.9638080352251008;3.2880331500388587;1.8499552113923048;LATIN;Western Europe;Europe;david ziemer;m;pubmed
IL;IL;IL;IL;Israel;Asia;3.8175868798662966;2.4760026836709335;2.5656753860834653;LATIN;Western Asia;Asia;eyal zimlichman;m;pubmed
DE;DK;SE;DE;Germany;Europe;3.045498565917209;2.712580124315251;3.058186224261937;LATIN;Western Europe;Europe;camilla zimmermann;f;pubmed
SE;GH;GE;SE;Sweden;Europe;1.3845147626426273;3.2880331500388587;0.49484436290158706;LATIN;Northern Europe;Europe;david zingmond;m;pubmed
BF;ML;BF;BF;Burkina Faso;Africa;5.231185620112305;2.446017539946931;4.417937567587007;LATIN;Western Africa;Africa;issaka zongo;m;pubmed
ID;ID;GB;ID;Indonesia;Asia;3.098387887501912;0.8932749077021679;1.9864214585721056;LATIN;South-Eastern Asia;Asia;donna zulman;f;pubmed
KR;KR;PS;KR;Korea, Republic of;Asia;4.081493306622628;-0.7041351681951501;5.113000474321423;LATIN;Eastern Asia;Asia;ha lim oh;f;wos
JP;JP;JP;JP;Japan;Asia;3.612588120703553;1.2627400714232024;3.0666074130476813;LATIN;Eastern Asia;Asia;michiyo okada;f;wos
KR;KR;KR;KR;Korea, Republic of;Asia;6.8090163136630375;1.4945493964208412;6.8685553901631184;LATIN;Eastern Asia;Asia;yongsoon park;f;wos
NL;BE;NL;VN;Netherlands;Europe;2.2588615916065597;1.93575708188713;1.7352188672434792;LATIN;Western Europe;Europe;klaske van norren;f;wos
CN;CN;TW;CN;China;Asia;3.5277829720054337;0.024121575554028874;2.91222173180287;LATIN;Eastern Asia;Asia;shiao tong kong;f;wos
IR;IR;IR;IR;Iran (Islamic Republic of);Asia;3.4914698546566405;1.8330320142833016;2.6156100046916744;LATIN;Southern Asia;Asia;faeze gheysari;f;wos
CN;CN;CN;CN;China;Asia;5.544439198587271;1.011416010257029;5.4544023727762365;LATIN;Eastern Asia;Asia;meiling liu;f;wos
IT;IT;IT;IT;Italy;Europe;2.7187088377897366;1.5498735259281329;1.4291529223262602;LATIN;Southern Europe;Europe;annarita farina;f;wos
TW;CN;KR;TW;Taiwan;Asia;4.4007064317555145;0.6480776524248837;6.245205872867747;LATIN;Eastern Asia;Asia;moon jeong chang;f;wos
NL;BE;NL;NL;Netherlands;Europe;3.8652735934009903;1.5215216074985694;3.3105371467077336;LATIN;Western Europe;Europe;frederieke brouwers;f;wos
NG;BJ;NG;NG;Nigeria;Africa;4.882549854593041;1.4401129148698824;3.972858975033671;LATIN;Western Africa;Africa;doyin oluwole;f;wos
CN;TW;CN;CN;China;Asia;5.536666576974255;0.7959673717284301;5.43012632873003;LATIN;Eastern Asia;Asia;yunhua wang;f;wos
KR;VN;KR;KR;Korea, Republic of;Asia;2.5566584583893994;-0.7320201429161008;2.85138975997088;LATIN;Eastern Asia;Asia;hae yun nam;f;wos
JP;JP;JP;JP;Japan;Asia;3.737928953961759;1.993647002181356;3.1206899002317288;LATIN;Eastern Asia;Asia;kuniko mitamura;f;wos
DE;DE;;DE;Germany;Europe;2.750673342446245;-0.5465478048808561;2.48165909853963;LATIN;Western Europe;Europe;ailine stolz;f;wos
DE;DE;DE;DE;Germany;Europe;3.7693757263355363;1.1110807566796699;3.2470234453295794;LATIN;Western Europe;Europe;eike schwarze;f;wos
CN;CN;CN;CN;China;Asia;4.35787055059153;0.4555467925138586;3.694230418275857;LATIN;Eastern Asia;Asia;aiwei tang;f;wos
IR;IR;IR;IR;Iran (Islamic Republic of);Asia;3.4433397387305087;1.9732882758287225;2.5126558251049924;LATIN;Southern Asia;Asia;nayereh askari;f;wos
TR;TR;TR;TR;Turkey;Asia;4.018781281470228;1.6462231308804938;4.004196666807733;LATIN;Western Asia;Asia;ozge ucuncu;f;wos
CN;CN;CN;TW;China;Asia;4.202893655580636;1.1597070431611916;5.001554761448702;LATIN;Eastern Asia;Asia;dongfan wu;f;wos
KR;MY;KR;MY;Korea, Republic of;Asia;1.8951577996061844;1.0677374552254688;2.115310258767352;LATIN;Eastern Asia;Asia;hyunah choo;f;wos
TH;BE;TH;IS;Thailand;Asia;0.021853117131665236;1.42161334648372;-0.5163460847121255;LATIN;South-Eastern Asia;Asia;kornkanok ingkaninan;f;wos
