ethno;ethnoAlt;geoCountry;geoCountryAlt;score;script;full_name;gender;source
Turkish;Armenian;TR;TR;3.9842222558731812;LATIN;figen govsa;f;wos
Austrian;Austrian;AT;US;3.7933195943411366;LATIN;petra schuster;f;wos
Italian;Italian;IT;CR;1.7927440424991252;LATIN;andrea servos;f;wos
Spanish;Portuguese;US;US;0.12271976497991928;LATIN;melanie pedro-salcedo;f;wos
British;British;JM;ZA;3.3334269459772634;LATIN;cara williams;f;wos
Italian;Portuguese;IT;MX;0.37270504266623294;LATIN;martina tinzi;f;wos
Turkish;Armenian;TR;TR;5.1957183898199215;LATIN;ayse demirkazik;f;wos
Indian;Indian;IN;US;3.620417466393558;LATIN;geeta chacko;f;wos
Spanish;Spanish;CL;MX;2.687476298105865;LATIN;cecilia vergara;f;wos
Spanish;Spanish;CL;MX;3.227000147579359;LATIN;lorena norambuena;f;wos
Spanish;Jewish;CL;CL;2.8343809549461803;LATIN;viviana ordenes;f;wos
French;Jewish;FR;FR;2.3486425228512338;LATIN;anne laure jarnoux;f;wos
Japanese;Japanese;JP;JP;3.86070517723849;LATIN;miyuki yano;f;wos
Indian;Indian;US;IN;3.875776314899951;LATIN;padmaja mehta;f;wos
Italian;Italian;US;IT;2.6778807128567483;LATIN;barbara bottazzi;f;wos
Italian;Italian;FR;US;2.3698931034684256;LATIN;laura scarchilli;f;wos
Italian;Italian;IT;AR;3.2711710929877533;LATIN;silvia vincenti;f;wos
Italian;Jewish;IT;IT;4.03891377819288;LATIN;eleonora nucera;f;wos
Italian;Italian;MX;VE;2.7605449882571285;LATIN;elvira rea;f;wos
Norwegian;Austrian;US;US;0.3316127635600927;LATIN;anne straczek;f;wos
Chinese;Chinese;TW;TW;4.964639943244606;LATIN;bingru huang;f;wos
French;AfricanAmerican;US;US;1.9335267148721844;LATIN;faith belanger;f;wos
Portuguese;Sri Lankan;PT;US;3.6550895894566335;LATIN;anabela bernardes da silva;f;wos
Portuguese;Portuguese;VE;AR;4.994189261427666;LATIN;susana de araujo;f;wos
Chinese;Chinese;HK;HK;2.6209662430745624;LATIN;juliana ho;f;wos
Norwegian;French;US;US;1.2541004515996392;LATIN;karen page;f;wos
French;French;CR;US;5.248237640614824;LATIN;melissa bevard;f;wos
Russian;Russian;RU;US;4.398897528393409;LATIN;elena galkina;f;wos
Korean;Korean;NZ;NZ;7.573253522470251;LATIN;young mi park;f;wos
British;Irish;GB;US;1.8732482436109448;LATIN;joanne morrison;f;wos
Chinese;Chinese;CN;CN;1.9855062350760408;LATIN;vivien mautner;f;wos
Spanish;Portuguese;CR;CR;0.3612673746927936;LATIN;silvia helena prado bettini;f;wos
Japanese;Japanese;JP;JP;4.758382663799856;LATIN;akane shigematsu;f;wos
Japanese;Japanese;JP;JP;4.601254977547484;LATIN;yukari maruyama;f;wos
Chinese;Chinese;CN;CN;4.731041161826154;LATIN;shengfang li;f;wos
Indian;Indian;IN;US;3.9241263457326654;LATIN;richa srivastava;f;wos
Irish;Irish;IE;CA;3.696043201752525;LATIN;catherine connelly;f;wos
Irish;HispanoLatino;US;US;2.2097000884650297;LATIN;carol moore;f;wos
Slovakian;Slovanian;US;CA;8.057276015505243;LATIN;anne hudak;f;wos
Italian;Jewish;IT;IT;4.672568896766203;LATIN;francesca pistoia;f;wos
French;French;CR;US;3.9275518274939163;LATIN;melissa barhoover;f;wos
Italian;Italian;IT;CL;3.4156734065833487;LATIN;paola torelli;f;wos
Chinese;Chinese;VE;VE;4.5601998729268045;LATIN;hsiu fung cheng;f;wos
Jewish;French;GB;US;4.069342064260039;LATIN;nancy goldstein;f;wos
British;AfricanAmerican;US;US;2.302730294913863;LATIN;pamela jewett;f;wos
Spanish;Spanish;AR;US;3.2578102094073564;LATIN;elena ramirez;f;wos
Moroccan;Iranian;MA;IR;0.5482033201301827;LATIN;mina okochi;f;wos
Austrian;Jewish;AT;NL;2.16128197681727;LATIN;eva heuberger;f;wos
AfricanAmerican;HispanoLatino;US;US;4.256444960373532;LATIN;charlotte williams;f;wos
Danish;Danish;GB;DK;6.697142441371804;LATIN;anja jensen;f;wos
Spanish;Portuguese;CO;MX;3.6267329949268685;LATIN;claudia martinez-anaya;f;wos
Japanese;Japanese;JP;JP;5.0668120998665085;LATIN;megumi minamitani;f;wos
French;Jewish;FR;FR;1.7682819144562023;LATIN;celine pignolet;f;wos
South African;Romanian;GB;RO;3.5909704545336716;LATIN;iuliana botha;f;wos
Turkish;Azerbaijani;TR;AZ;3.1845325413997014;LATIN;dilara suleymanova-karahan;f;wos
British;British;US;GB;1.3677929897985823;LATIN;joanne topping;f;wos
Chinese;Chinese;NZ;NZ;4.9425586980810285;LATIN;ying li;f;wos
Chinese;Chinese;CN;CN;5.0346628272635146;LATIN;gui li wang;f;wos
Jewish;Icelander;RU;IS;2.052477276033534;LATIN;anna atlante;f;wos
Russian;Jewish;US;RU;4.232981289579602;LATIN;galina denisova;f;wos
Indian;Pakistanese;IN;IN;2.209870429233161;LATIN;sima singha;f;wos
Chinese;Chinese;NZ;NZ;5.556523950869198;LATIN;ying zhang;f;wos
Vietnamese;Chinese;GB;CN;3.4410682843404903;LATIN;fang fang dang;f;wos
Dutch;German;US;US;2.1822839185612213;LATIN;laura esserman;f;wos
Russian;NativeHawaiian;US;US;0.4292269367418016;LATIN;lana bell;f;wos
Indian;Pakistanese;IN;IN;3.2359589239112108;LATIN;sucharita manna;f;wos
Portuguese;Portuguese;PT;US;2.2275932943002763;LATIN;fabiana fioretti martins ferreira;f;wos
Portuguese;Portuguese;US;PT;3.2109677404536634;LATIN;carmen baur vieira;f;wos
Portuguese;Portuguese;BR;US;2.305467478689393;LATIN;patricia aparecida fontes vieira;f;wos
Spanish;Spanish;CR;CO;2.5006773092386894;LATIN;tatiana ruiz cortes;f;wos
Portuguese;Portuguese;FR;PT;0.4903314642260659;LATIN;claudia regina dias-areira;f;wos
Japanese;Japanese;JP;JP;3.0171342612486387;LATIN;emi kimoto;f;wos
Hungarian;Hungarian;US;CA;5.473667743313905;LATIN;lisa toth;f;wos
Indian;Pakistanese;IN;IN;3.0174896962332003;LATIN;rupa bessant;f;wos
Irish;Irish;IE;US;4.046340065632338;LATIN;mary foley;f;wos
Irish;British;IE;VE;4.110093120551222;LATIN;mary scott;f;wos
Dutch;Danish;US;US;2.3006289438565988;LATIN;suzanne roden;f;wos
Indian;Pakistanese;IN;IN;1.5486967134545522;LATIN;monika dufmats;f;wos
Swedish;Swedish;SE;GB;1.4247737508882397;LATIN;helena fohlin;f;wos
Austrian;Danish;CH;DK;2.952635370733484;LATIN;susanne moller;f;wos
Chinese;Chinese;NZ;NZ;5.77774527966943;LATIN;liping wang;f;wos
Spanish;Italian;ES;AR;1.635654858495531;LATIN;raquel casarotto;f;wos
Mozambican;British;MZ;MX;1.4367399935483751;LATIN;silvia joao;f;wos
Egyptian;Oman;EG;OM;3.700688732751338;LATIN;hanan fathy;f;wos
British;British;GB;NZ;1.894647244878515;LATIN;sue robertson;f;wos
British;British;US;GB;2.2029391877015745;LATIN;emily mcquarrie;f;wos
British;British;US;GB;1.8509970657214403;LATIN;lindsay yeoman;f;wos
Polish;Jewish;PL;PL;4.273514574204367;LATIN;zofia pietrzak-flis;f;wos
Chinese;Chinese;TW;TW;4.119239619093076;LATIN;ching hsia hung;f;wos
Congolese (Kinshasa);Jewish;CD;FR;1.10496308816766;LATIN;helene rahn;f;wos
Swedish;German;US;FR;3.7535802957948454;LATIN;jessica beck;f;wos
Chinese;Chinese;TW;TW;5.11532397184639;LATIN;limei chen;f;wos
Chinese;Chinese;NZ;NZ;4.351395683081703;LATIN;li li;f;wos
Japanese;Japanese;JP;US;4.836222256868121;LATIN;hiroko shimizu;f;wos
Bulgarian;Serbian;BG;RS;3.39057677230977;LATIN;milena popova;f;wos
Italian;Spanish;IT;ES;1.3226295763803857;LATIN;maria teresa de magistris;f;wos
Korean;Korean;KR;KR;4.519230862265856;LATIN;so young yoo;f;wos
Dutch;Dutch;NL;GB;3.3421911295605664;LATIN;monique van der veen;f;wos
German;German;US;GB;1.6712780709589312;LATIN;christine meese;f;wos
Swedish;Indian;SE;IN;3.5209453696086603;LATIN;viveka alfredsson;f;wos
Italian;Italian;AR;CA;2.1195806834020985;LATIN;adriana marinelli;f;wos
Irish;Irish;IE;US;4.324588491674922;LATIN;catherine lloyd;f;wos
Indian;Pakistanese;IN;IN;2.9194480111753416;LATIN;sarala wimalaratne;f;wos
British;HispanoLatino;CL;US;1.210463440051855;LATIN;carol bishop mills;f;wos
Austrian;AfricanAmerican;US;US;1.4983507318209603;LATIN;april pyle;f;wos
Spanish;Spanish;US;ES;3.259231615144801;LATIN;carmen rios;f;wos
Georgian;Spanish;GE;ES;1.6516452964267585;LATIN;ana dall'antonia;f;wos
German;Irish;FR;US;1.27229246030928;LATIN;pauline doran;f;wos
Italian;Italian;CR;MX;2.513076241816402;LATIN;andrea canosa;f;wos
Italian;Jewish;IT;IT;3.5850618716953453;LATIN;stefania panero;f;wos
Jewish;Spanish;MX;MX;1.7592901463872688;LATIN;cecilia heyes;f;wos
British;Irish;TT;IE;3.095320300896632;LATIN;charlotte richards;f;wos
Chinese;Chinese;CN;CN;2.3633269856885586;LATIN;cynthia wei;f;wos
French;French;GB;BE;2.327812071271126;LATIN;muriel laurent;f;wos
Italian;Jewish;IT;IT;3.9431959717496574;LATIN;francesca intonti;f;wos
Polish;Slovanian;PL;CA;3.760038153673416;LATIN;anna ciolek;f;wos
Egyptian;Spanish;EG;GB;0.5006433423058628;LATIN;irene ghobrial;f;wos
Jewish;French;FR;FR;-0.4903975130837152;LATIN;mary kay crepinsek;f;wos
Irish;British;US;US;3.5814151818160878;LATIN;patricia mckinney;f;wos
Bulgarian;Bulgarian;GB;BG;3.4423794901757088;LATIN;elina mihaylova;f;wos
Flemish;Armenian;US;US;2.0145775153236967;LATIN;karen devon;f;wos
Portuguese;Portuguese;US;VE;2.9236004142619514;LATIN;jeane almeida;f;wos
British;British;US;GB;0.6144087835911773;LATIN;gordana buljan flander;f;wos
Romanian;Jewish;RO;RO;3.429939725577002;LATIN;ana cristina de moraes;f;wos
Irish;Irish;US;IE;2.585111594511321;LATIN;georgina catherine hughes;f;wos
British;AfricanAmerican;US;US;2.101802865034066;LATIN;jeanette ogilvie;f;wos
British;Irish;US;US;1.9576779920191083;LATIN;laurie mcclelland;f;wos
British;British;VE;PE;3.656275441353094;LATIN;julia gordon;f;wos
British;Irish;TT;IE;2.5216754519854057;LATIN;jane clarke;f;wos
Irish;British;US;US;1.4963915409307054;LATIN;brenna swift;f;wos
Lebanese;Gabon;US;GA;2.0920011610542417;LATIN;michelle douma;f;wos
Chinese;Chinese;CN;CN;3.799601140653297;LATIN;shufang fu;f;wos
British;AfricanAmerican;US;US;1.3360807395500551;LATIN;maureen neal;f;wos
Dutch;Jewish;US;US;1.572986063184872;LATIN;diana luxenberg;f;wos
Ghanaian;French;GB;GB;-0.25655623842368314;LATIN;agnes sabonsolin;f;wos
French;Spanish;VE;CO;1.842278377505405;LATIN;diana pietri;f;wos
Greek;Greek;GR;GR;4.006752315929377;LATIN;dimitra skondra;f;wos
Indian;Portuguese;IN;PT;1.9599814079014497;LATIN;cecila costa;f;wos
Egyptian;Jewish;EG;IL;1.2763806276201095;LATIN;dina rosita;f;wos
German;French;US;US;2.3234233671637696;LATIN;tiffany schriever;f;wos
Irish;AfricanAmerican;US;US;1.0807586963588949;LATIN;theresa sinicrope talley;f;wos
British;Danish;US;US;1.448240438716631;LATIN;julie houghton;f;wos
Danish;Danish;DK;US;4.5877008969508575;LATIN;irene petersen;f;wos
Algerian;Algerian;FR;US;1.8023841313808264;LATIN;sarah hardoon;f;wos
Serbian;Serbian;RS;RS;4.4703993880555775;LATIN;jadranka lukovic;f;wos
French;AfricanAmerican;CR;US;3.64381361783581;LATIN;jennifer robinson;f;wos
Spanish;Spanish;MX;CL;2.7688447589993257;LATIN;liliana garrido;f;wos
Portuguese;Jewish;CO;IT;5.379049569075472;LATIN;maria albano;f;wos
Turkish;Indian;TR;IN;2.9526094505652605;LATIN;banu karayazgan;f;wos
Polish;Jewish;PL;UA;3.0593670871092464;LATIN;anna ciecka;f;wos
Dutch;Polish;US;US;1.4555962008352406;LATIN;karen pielak;f;wos
British;British;NZ;GB;2.473923760653721;LATIN;mary anne simpson;f;wos
Slovakian;Jewish;SK;RU;3.897934947212727;LATIN;anna skallova;f;wos
Czech;Bulgarian;CZ;BG;2.4119178781952018;LATIN;iva dykova;f;wos
Portuguese;Portuguese;BR;US;3.1782096633960486;LATIN;marcela rosana da silva santos;f;wos
Swiss;Danish;US;US;0.11375453949183136;LATIN;anne funkat;f;wos
Slovanian;Slovanian;SI;US;2.0626218374402288;LATIN;natasa zabukovec logar;f;wos
German;German;DE;US;1.820688116564788;LATIN;cristina sauerland;f;wos
Indian;Indian;IN;US;3.902949098546244;LATIN;divya shukla;f;wos
Dutch;Flemish;NL;FR;0.7619165414653692;LATIN;elise de bree;f;wos
Spanish;British;CO;US;1.3755156531870123;LATIN;diana raper;f;wos
Dutch;Dutch;US;GB;3.1909678837515614;LATIN;barbara broers;f;wos
Italian;Italian;IT;US;-0.941066965560616;LATIN;rita annoni manghi;f;wos
French;Haitian;TT;CA;4.397126702789519;LATIN;amanda noel;f;wos
Irish;Irish;IE;US;2.686663172266087;LATIN;christina leslie;f;wos
Italian;Spanish;FR;ES;1.4014712382946592;LATIN;eva sardi;f;wos
Slovakian;Austrian;SK;AT;0.8824785860682025;LATIN;eva stefanovits-banyai;f;wos
Jewish;French;FR;BE;1.43374417391038;LATIN;jacqueline fagard;f;wos
Austrian;Austrian;US;AT;2.2749210319307998;LATIN;julia langer;f;wos
Swedish;Jewish;SE;SE;3.5238642836151435;LATIN;ann christine ehlis;f;wos
Turkish;Spanish;TR;CL;-1.3890481543519109;LATIN;aylin fidan korcum;f;wos
Czech;British;CZ;VE;3.2517739230725744;LATIN;marie thomas;f;wos
Chinese;Chinese;CN;CN;4.159341542187967;LATIN;dongmei qin;f;wos
Indian;Pakistanese;IN;IN;3.9940983823377096;LATIN;sutapa ghosh;f;wos
Chinese;Chinese;NZ;NZ;4.829083949791112;LATIN;lan zhang;f;wos
Irish;Irish;IE;GB;1.826774108202076;LATIN;sinead lordan;f;wos
British;HispanoLatino;NZ;US;0.9369597693763688;LATIN;sara fisher ellison;f;wos
Jewish;Jewish;US;NL;3.0778782404651768;LATIN;rebecca schuessler;f;wos
German;Italian;US;US;1.2962299408757805;LATIN;carol cunradi;f;wos
Swedish;Swedish;AU;NZ;1.2359191920431636;LATIN;ina vorberg;f;wos
Norwegian;British;US;GB;1.471733288573248;LATIN;ruth hogg;f;wos
Swiss;Jewish;CH;NL;3.038931906040544;LATIN;esther furrer;f;wos
Irish;British;US;NZ;2.213908266306192;LATIN;rosemary simmonds;f;wos
Ukrainian;Russian;RU;CA;3.1728184614825916;LATIN;elena chidlowsky;f;wos
Portuguese;Portuguese;CV;BR;2.66507378764897;LATIN;clarice nunes dias;f;wos
Portuguese;Portuguese;PT;US;4.217061469018967;LATIN;ana gaspar;f;wos
Spanish;Italian;PE;PE;1.1764368254159263;LATIN;livia villar;f;wos
Portuguese;Italian;MX;US;2.0321415861933194;LATIN;gabriela amodeo;f;wos
British;Irish;GB;GB;0.6345074798463667;LATIN;moira sutka;f;wos
Swiss;French;US;GB;1.0471208314316582;LATIN;emily buss;f;wos
Italian;Swedish;IT;US;2.444633020140816;LATIN;andrea simonson;f;wos
Indian;Pakistanese;IN;IN;3.190231795630272;LATIN;vidhi chhaochharia;f;wos
Spanish;Spanish;TT;PH;3.5818649786932246;LATIN;marne castillo;f;wos
Irish;Congolese (Kinshasa);IE;CD;0.8830139119288903;LATIN;charlotte kent;f;wos
British;British;US;GB;2.2410030445598417;LATIN;sheila greenfield;f;wos
Irish;Irish;IE;AU;2.6301649117013746;LATIN;bridget wilcken;f;wos
Irish;Irish;NZ;GB;3.3778330125423373;LATIN;colleen o'leary;f;wos
British;British;GB;NZ;1.5821060622851717;LATIN;glenys dixon;f;wos
Finnish;Finnish;FI;US;4.9618704766027975;LATIN;liisa lehtonen;f;wos
Finnish;Filipino;FI;PH;2.04281691146696;LATIN;jonna maunu;f;wos
Jewish;Russian;RU;RU;1.6104358325380987;LATIN;marina ascunce;f;wos
Spanish;Spanish;TT;CO;2.413197285773132;LATIN;laura beatriz lopez;f;wos
Italian;Portuguese;MX;MX;2.4533493751362623;LATIN;silvia garciarena;f;wos
Hungarian;Ukrainian;US;US;0.19716744362786925;LATIN;sandra rugonyi;f;wos
British;French;US;US;1.090858297851762;LATIN;debra quenelle;f;wos
Chinese;Chinese;CN;CN;3.504635347875998;LATIN;meili baragatti;f;wos
Portuguese;French;US;US;4.164410962731767;LATIN;maureen oliveira;f;wos
Indian;Pakistanese;IN;IN;3.3785315741651893;LATIN;poonam salotra;f;wos
German;Irish;GB;GB;0.2485909639697713;LATIN;hilary bergsieker;f;wos
Irish;Irish;IE;US;4.076029632028922;LATIN;sarah townsend;f;wos
Kenyan;British;KE;TT;2.403736017660336;LATIN;maureen dennis;f;wos
Gabon;Bhutanese;FR;US;2.665525330052251;LATIN;otilia mo;f;wos
Chinese;Chinese;CN;CN;3.2793712815548037;LATIN;yuxia su;f;wos
Nigerian;Flemish;CA;US;3.6294026708875538;LATIN;karen adams;f;wos
Indian;Pakistanese;IN;IN;3.5881100678255806;LATIN;hiral vyas;f;wos
Chinese;Chinese;CN;CN;3.8480711653462674;LATIN;huan xu;f;wos
Chinese;Chinese;TW;TW;6.616376058098044;LATIN;min chen;f;wos
Jewish;Austrian;UA;AT;2.019614357700352;LATIN;viktoria gessner;f;wos
French;French;GB;US;2.7112933489448845;LATIN;christine buisson;f;wos
Irish;Irish;US;IE;2.0465951079542437;LATIN;caroline killian;f;wos
Swiss;German;CH;DE;2.246051931309419;LATIN;claudia kalbe;f;wos
Jewish;Jewish;DE;US;2.714497830636413;LATIN;charlotte rehfeldt;f;wos
Niger;Syrian;GB;FR;1.4984209576032659;LATIN;amy joan ham;f;wos
Spanish;Spanish;TT;US;4.5761917488080535;LATIN;carmen martinez;f;wos
Spanish;Spanish;ES;US;4.390540332676295;LATIN;carmen arribas;f;wos
Indian;Pakistanese;IN;IN;3.3713744345472176;LATIN;nutan malpathak;f;wos
Portuguese;Swiss;CV;CH;-0.40144128943085977;LATIN;laura lowe furge;f;wos
AfricanAmerican;Jewish;US;US;0.8562248815350189;LATIN;regina stevens-truss;f;wos
Indian;Pakistanese;IN;IN;3.54650666200208;LATIN;sarama bhattacharjee;f;wos
Korean;Korean;GB;GB;7.476137472113223;LATIN;min kyoung kim;f;wos
French;French;CR;US;3.9675245688059015;LATIN;jennifer bertino;f;wos
Polish;Jewish;PL;PL;5.347588860961593;LATIN;alicja nowaczyk;f;wos
Czech;British;US;US;1.1377840744252532;LATIN;kathryn chadman;f;wos
Jewish;Filipino;US;PH;1.2593328933259025;LATIN;myrna weissman;f;wos
British;British;CL;US;2.0455523050729485;LATIN;laura hodges;f;wos
German;Jewish;DE;DE;1.1052413302632158;LATIN;susanne lucae;f;wos
German;Austrian;DE;AT;3.4449118330248334;LATIN;angelika erhardt;f;wos
Spanish;Italian;CO;IT;1.5420057868507475;LATIN;daniela ceron-litvoc;f;wos
Filipino;South African;PH;ZA;0.724608280551232;LATIN;mary ann dombrink-kurtzman;f;wos
Chinese;Chinese;CN;CN;3.93859769891432;LATIN;chunmei tang;f;wos
HispanoLatino;Norwegian;US;US;1.532695629497962;LATIN;ella fung jones;f;wos
Chinese;Chinese;TW;TW;3.3273604202663685;LATIN;mei hsiu pan;f;wos
Portuguese;Portuguese;FR;US;3.4517758596060437;LATIN;sandra alves;f;wos
German;Austrian;CH;CH;3.8776916731117206;LATIN;ursula ellenberg;f;wos
Danish;Jewish;US;NL;-0.231797622108251;LATIN;marianne tuefferd;f;wos
French;French;FR;CA;1.6005361494371406;LATIN;sophie camilleri-broet;f;wos
Malays;Malays;US;MY;4.9874893154164806;LATIN;elaine lim;f;wos
German;French;US;US;2.047229764559842;LATIN;kristin eckert;f;wos
French;French;CA;FR;2.905201938941893;LATIN;isabelle gaucher;f;wos
Spanish;Spanish;US;MX;1.465234785230326;LATIN;teresa munoz-trejo;f;wos
Italian;Spanish;MX;MX;2.628558863946691;LATIN;josefina alberu;f;wos
British;HispanoLatino;US;US;1.783373761202672;LATIN;bethany albertson;f;wos
British;TrinidadTobago;TT;TT;2.5085144575268075;LATIN;adria lawrence;f;wos
Polish;Polish;PL;AR;3.449399030591377;LATIN;marta ronowicz;f;wos
Irish;Irish;IE;US;3.1418823674699685;LATIN;mary hannon-fletcher;f;wos
South African;British;US;GB;2.017226529449035;LATIN;julie wallace;f;wos
Czech;Jewish;CZ;CZ;4.409622665370018;LATIN;pavlina navratilova;f;wos
Czech;Bulgarian;CZ;BG;3.834864702146707;LATIN;pavlina hrstkova;f;wos
Japanese;Indonesian;JP;ID;2.877101805035556;LATIN;rika nishikiori;f;wos
British;Ugandan;US;US;1.6575576878962297;LATIN;amanda howe;f;wos
Chinese;Chinese;CN;CN;3.9166601155985377;LATIN;yili xu;f;wos
Indian;Pakistanese;IN;IN;3.888025787314088;LATIN;ambika krishnakumar;f;wos
Irish;British;IE;CA;3.736173214901892;LATIN;sarah jenkinson;f;wos
British;British;VE;GB;3.6408765545079125;LATIN;natasha galea;f;wos
Portuguese;Spanish;CR;ES;2.9521449659112573;LATIN;marta mendez;f;wos
Indian;Pakistanese;IN;IN;3.3665153832275663;LATIN;sarika verma;f;wos
Ugandan;HispanoLatino;US;US;1.601736892252876;LATIN;amanda tristan;f;wos
Indonesian;French;US;US;1.7540992498156132;LATIN;cynthia girman;f;wos
Swedish;British;US;US;2.8168188175763405;LATIN;debra jacobson;f;wos
Korean;Korean;US;US;5.925776665650316;LATIN;shiow ling lee;f;wos
French;French;CA;US;2.670072392102671;LATIN;melanie robitaille;f;wos
Egyptian;Egyptian;EG;EG;2.708957137822652;LATIN;amira klip;f;wos
British;Jewish;AR;NL;3.1464272755721634;LATIN;eva miller;f;wos
Syrian;Pakistanese;SY;PK;1.832064203783904;LATIN;hania al-hallaq;f;wos
Japanese;Japanese;JP;JP;3.657327647135123;LATIN;yuko kono;f;wos
British;AfricanAmerican;US;US;2.088330917207834;LATIN;heather patton;f;wos
Chinese;Chinese;CN;CN;0.638781117838958;LATIN;rena hallam;f;wos
Spanish;Spanish;ES;AR;2.7801838656630404;LATIN;beatriz ricarte;f;wos
Austrian;Austrian;US;AT;4.777097931319688;LATIN;ulrike mueller;f;wos
Austrian;German;US;GB;4.3916223344622445;LATIN;astrid mueller;f;wos
Swedish;Austrian;US;US;2.635650997051364;LATIN;lisa poritz;f;wos
Danish;British;US;US;1.9641819326040333;LATIN;denise neilsen;f;wos
Nigerian;Chinese;NG;CN;0.17753829147153918;LATIN;stella martin-de-las-heras;f;wos
British;AfricanAmerican;US;US;1.7041477412023949;LATIN;chrystal mcchristian;f;wos
Finnish;German;FI;DE;4.060857505541382;LATIN;katja myllymaa;f;wos
Turkish;Armenian;TR;TR;3.4494612481888463;LATIN;hande madra;f;wos
Chinese;Chinese;CN;CN;1.8202866612673883;LATIN;chloe giardi;f;wos
Turkish;Armenian;TR;TR;4.577304564066591;LATIN;derya gokmen;f;wos
Turkish;Armenian;TR;TR;4.954157197686318;LATIN;burcu yanik;f;wos
Spanish;Spanish;ES;MX;3.4548954178483937;LATIN;soledad penades;f;wos
Jewish;Palestinian;IL;IL;2.5325059730711508;LATIN;suse broyde;f;wos
Irish;Italian;US;US;1.5699332449804422;LATIN;joan rosello;f;wos
Chinese;Chinese;CN;CN;3.747908579543052;LATIN;yumei wen;f;wos
TrinidadTobago;British;TT;TT;2.949053962086166;LATIN;denyse richardson;f;wos
British;French;US;US;1.074474063140777;LATIN;janice mayes;f;wos
Jewish;Irish;NL;IE;2.2394457894363446;LATIN;rachel pollard;f;wos
Chinese;Chinese;NZ;NZ;4.915976684476049;LATIN;yan wang;f;wos
Spanish;Spanish;AU;CA;6.0822267058281625;LATIN;gail martin;f;wos
Spanish;Italian;ES;MX;1.0490255556861048;LATIN;lucia cevidanes;f;wos
French;Austrian;FR;CH;0.4928627270900247;LATIN;sigolene canaguier;f;wos
Chinese;Chinese;NZ;NZ;3.959482319978089;LATIN;li zhao;f;wos
Chinese;Chinese;NZ;NZ;4.3398407772261685;LATIN;yan liu;f;wos
Jewish;Jewish;CH;RU;4.409448464798949;LATIN;anna secher;f;wos
Danish;Swedish;DK;SE;1.2623455917194786;LATIN;camilla bock;f;wos
British;HispanoLatino;US;US;1.7556854325669466;LATIN;kristine stanley;f;wos
Italian;Portuguese;IT;BR;-0.017771835938694754;LATIN;erika cristina pavarina;f;wos
Sri Lankan;Portuguese;US;CV;4.2202083161286685;LATIN;isis serrano silva;f;wos
Indian;Pakistanese;IN;IN;3.046484272034085;LATIN;amrita dosanjh;f;wos
Indian;Pakistanese;IN;IN;3.5960694093156174;LATIN;sandhya sitaraman;f;wos
German;Jewish;DE;DE;2.3734670077593027;LATIN;stefanie dehnen;f;wos
Jewish;German;RU;DE;1.8677800061125136;LATIN;inga schellenberg;f;wos
Spanish;Jewish;CR;US;1.6551962672104703;LATIN;felicitas lips;f;wos
Indian;Chinese;IN;CN;2.0392900402739618;LATIN;sunny wicks;f;wos
Irish;Danish;IE;US;2.3064163840476355;LATIN;sarah gaffen;f;wos
Irish;British;GB;GB;0.5265293160651551;LATIN;helen braley-mullen;f;wos
Italian;Italian;GB;US;1.0677974874676013;LATIN;agnes bucchi;f;wos
Norwegian;Liberia;US;LR;1.6408152018027296;LATIN;ruth broering;f;wos
Polish;Polish;PL;GB;5.427889553343476;LATIN;urszula domanska;f;wos
Portuguese;Portuguese;PT;CV;3.6168051134854085;LATIN;fernanda rodrigues fernandes;f;wos
Italian;Italian;IT;GB;2.337844172451409;LATIN;daniela marrone;f;wos
Italian;Italian;US;IT;2.550775926218605;LATIN;angela di vittorio;f;wos
Pakistanese;TrinidadTobago;NZ;GB;-0.9295390279037904;LATIN;kay tee khaw;f;wos
Japanese;Japanese;JP;JP;4.100904418679754;LATIN;mayuko kadono;f;wos
Jewish;Dutch;MX;US;-0.015293443297865741;LATIN;edith lubos;f;wos
Egyptian;Japanese;EG;JP;2.9127042307964417;LATIN;aya higashiyama;f;wos
Swiss;Vietnamese;AR;VN;2.6536091731669385;LATIN;mai vo;f;wos
Chinese;Chinese;CN;CN;3.264529627631678;LATIN;ying fang;f;wos
British;Irish;US;IE;1.3696620815064426;LATIN;julia pridgeon;f;wos
German;German;CL;US;2.705379840806367;LATIN;stephanie heise;f;wos
Spanish;Spanish;TT;US;3.180722665766498;LATIN;laureen lopez;f;wos
Italian;Spanish;US;ES;2.2286307084352863;LATIN;carmen formisano;f;wos
Portuguese;Portuguese;BR;PT;2.7532198214804957;LATIN;carolina de rezende;f;wos
